排名,BRAND,MODEL,總分,price_分數,white_分數,black_分數,RGB light_分數,Case_Type_分數,GPU_Max_Length_分數,CPU_Cooler_Max_Height_分數,Motherboard_Compatibility_分數,PSU_Support_分數,Sliding_Rail_分數,Airflow_分數,Cooling_Capacity_分數,Expandability_分數,Noise_Level_分數
141,幾何未來,Model 5 悟空 全白,448.1642857142856,447.57142857142856,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
142,幾何未來,Model 5 悟空 黑綠,448.1642857142856,447.57142857142856,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
143,幾何未來,Model 5 悟空 粉紅,448.1642857142856,447.57142857142856,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
144,幾何未來,Model 5 悟空 粉藍,448.1642857142856,447.57142857142856,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
145,龍鱗,2503B(黑),448.1642857142856,447.57142857142856,0.007142857142857141,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
146,微星,MPG GUNGNIR 300R AIRFLOW,447.3785714285713,446.7857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
147,華碩,TUF Gaming GT302 ARGB 白,433.8785714285713,433.2857142857143,0.007142857142857141,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
148,Phanteks,NV5S 黑,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
149,幾何未來,Model 5 悟空 黑黃,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
150,幾何未來,Model 5 悟空 黑灰,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
151,幾何未來,Model 5 悟空 蒂芬尼藍,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
152,幾何未來,Model 5 Vent 鐵扇 黑,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
153,聯力,LANCOOL 217 白,433.8785714285713,433.2857142857143,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
154,曜越,The Tower 250 黑,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
155,曜越,The Tower 250 白,433.8785714285713,433.2857142857143,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
156,曜越,The Tower 250 繡球花藍,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
157,曜越,The Tower 250 抹茶綠,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
158,DEEPCOOL,CH560 DIGITAL WH,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
159,喬思伯,TK-1 黑,433.8785714285713,433.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
160,聯力,O11 Vision Compact 黑,427.3785714285713,426.7857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
161,Montech,SKY ONE LITE,426.73571428571415,426.1428571428571,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
162,Fractal,Design Epoch,426.73571428571415,426.1428571428571,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
163,Fractal,Design Epoch TG,426.73571428571415,426.1428571428571,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
164,銀欣,RM23-502,420.3071428571427,419.71428571428567,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
165,酷碼,MasterBox NR200P V3 黑,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
166,喬思伯,TK-0 黑,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
167,喬思伯,TK-0 白,419.59285714285704,419.0,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
168,華碩,TUF Gaming GT302 ARGB 黑,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
169,技嘉,C500 Panoramic Stealth ICE(白),419.59285714285704,419.0,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
170,SAMA,SAK451 大境界(白),419.59285714285704,419.0,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
171,Antec,C7 ARGB 白,419.59285714285704,419.0,0.007142857142857141,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
172,Phanteks,NV5 MKII 黑,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
173,酷碼,MasterBox NR200P V3,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
174,聯力,LANCOOL 217 黑,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
175,曜越,View 380 XL TG ARGB 黑,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
176,曜越,View 380 XL TG ARGB 白,419.59285714285704,419.0,0.007142857142857141,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
177,曜越,View 380 XL TG ARGB 鋒芒黃,419.59285714285704,419.0,0.007142857142857143,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
178,曜越,View 380 XL TG ARGB 礫石沙,419.59285714285704,419.0,0.007142857142857143,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
179,迎廣,PRISM 黑,419.59285714285704,419.0,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
180,迎廣,PRISM 白,419.59285714285704,419.0,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
181,華碩,Prime AP201 TG 白,412.4499999999999,411.85714285714283,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
182,COUGAR,MX600 RGB 白,412.4499999999999,411.85714285714283,0.007142857142857141,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
183,Phanteks,Eclipse G400A 黑,412.4499999999999,411.85714285714283,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
184,Phanteks,Eclipse G400A 白,412.4499999999999,411.85714285714283,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
185,曜越,View 300 MX 黑,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
186,曜越,View 300 MX 白,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
187,華碩,Prime AP201 TG 黑,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
188,華碩,TUF Gaming GT501VC,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
189,華碩,TUF Gaming GT501 白色版,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
190,技嘉,C500 Panoramic Stealth,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
191,darkFlash,DY470 黑,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
192,darkFlash,DY470 白,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
193,COUGAR,MX600 RGB 黑,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
194,Antec,C5 ARGB 白,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
195,Antec,C7 ARGB 黑,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
196,酷碼,Elite 600 白,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
197,酷碼,HAF 500 黑色,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
198,酷碼,HAF 500 白色,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
199,喬思伯,D31 Mesh SC螢幕版 黑,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
200,喬思伯,D31 Mesh SC螢幕版 白,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
201,喬思伯,D41 Mesh SC螢幕版 黑,405.3071428571427,404.71428571428567,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
202,喬思伯,D41 Mesh SC螢幕版 白,405.3071428571427,404.71428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
203,樹昌,TI-U202S,398.8785714285713,398.2857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
204,聯力,LANCOOL II MESH RGB 純白版,398.8071428571427,398.21428571428567,0.007142857142857141,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
205,Montech,HS02 PRO 黑,398.1642857142856,397.57142857142856,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
206,Montech,HS02 PRO 白,398.1642857142856,397.57142857142856,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
207,微星,MAG FORGE M100R WHITE,398.1642857142856,397.57142857142856,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
208,微星,MAG PANO M100R PZ 白,398.1642857142856,397.57142857142856,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
209,Antec,C8 White,398.1642857142856,397.57142857142856,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
210,Antec,C8 AL(鋁紋) 白,398.1642857142856,397.57142857142856,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
211,酷碼,Qube 500 Flatpack DIY 馬卡龍版,398.1642857142856,397.57142857142856,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
212,迎廣,F3 白,398.1642857142856,397.57142857142856,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
213,Montech,Air 100 LITE,391.02142857142843,390.4285714285714,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
214,Montech,Heritage PRO 白,391.02142857142843,390.4285714285714,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
215,Antec,FLUX 白,391.02142857142843,390.4285714285714,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
216,Antec,C5 ARGB 黑,391.02142857142843,390.4285714285714,0.007142857142857143,0.007142857142857141,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
217,酷碼,Elite 600 黑,391.02142857142843,390.4285714285714,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
218,銀欣,ALTA G1M 白,391.02142857142843,390.4285714285714,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
219,銀欣,SETA H1,391.02142857142843,390.4285714285714,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
220,聯力,O11 Dynamic Mini V2 Flow 黑,384.52142857142843,383.9285714285714,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
221,聯力,O11 Dynamic Mini V2 Flow 白,384.52142857142843,383.9285714285714,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
222,台鼎環球,4U (黑),383.8785714285713,383.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
223,喬思伯,N4 黑 顯卡長23(Low,383.8785714285713,383.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
224,喬思伯,N4 白 顯卡長23(Low,383.8785714285713,383.2857142857143,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
225,Montech,Heritage PRO 黑,383.8785714285713,383.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
226,Montech,HS01 PRO 黑,383.8785714285713,383.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
227,Montech,HS01 PRO 白,383.8785714285713,383.2857142857143,0.007142857142857141,0.007142857142857143,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
228,華碩,ProArt PA401 Wood 黑色 透側版(TG),383.8785714285713,383.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
229,微星,MAG PANO M100R PZ 黑,383.8785714285713,383.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
230,COUGAR,Duoface Pro RGB 白,383.8785714285713,383.2857142857143,0.007142857142857141,0.007142857142857143,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
231,旋剛,CA300H 黑,383.8785714285713,383.2857142857143,0.007142857142857143,0.007142857142857141,0.007142857142857141,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
